steamid,personaname,profileurl,time_created,country,state,city
76561197975226726,Hawk -V-,https://steamcommunity.com/id/Hawk-V-/,Thu Mar 31 12:20:32 2005,United Kingdom (Great Britain),Lancashire,
76561197975792040,Peter,https://steamcommunity.com/id/pet0ruk/,,,,
76561197976477848,(-TN-) DontWannaName!,https://steamcommunity.com/id/DontWannaName/,Sun Jun 12 18:26:21 2005,United States,Washington,
76561197976624941,[TAS] Tom Foolery,https://steamcommunity.com/id/TomFoolery4now/,Fri Jun 24 12:17:27 2005,United States,Kentucky,Bardstown
76561197977061311,-       TRoN       -,https://steamcommunity.com/profiles/76561197977061311/,Tue Jul 19 20:01:07 2005,United States,,
76561197977079890,linux_lover,https://steamcommunity.com/id/linux_lover/,Mon Jul 18 16:51:41 2005,United States,North Carolina,Raleigh
76561197977149499,PersonaNonGrataX,https://steamcommunity.com/id/shoupgroup/,,,,
76561197977756856,goodcake,https://steamcommunity.com/id/goodcakegamer/,,,,
76561197978009643,UnsungLegion,https://steamcommunity.com/id/Tanner09/,Sat Sep 10 17:17:56 2005,United States,North Dakota,
76561197978111020,maro,https://steamcommunity.com/profiles/76561197978111020/,Thu Sep 15 01:00:36 2005,United States,Texas,Houston
76561197978260682,Nooooodle,https://steamcommunity.com/id/wiredgreen/,Fri Sep 23 17:26:09 2005,,,
76561197978653261,[GNC] Matt,https://steamcommunity.com/id/gncmatt/,Sat Oct 15 20:36:33 2005,United States,California,Los Angeles
76561197978804610,apol·o·get·ic,https://steamcommunity.com/profiles/76561197978804610/,,,,
76561197979579595,Gemini,https://steamcommunity.com/id/enticore/,Wed Dec  7 20:06:09 2005,Belgium,,
76561197979932356,»Mr.Jinx«,https://steamcommunity.com/id/JinxyPooh/,,,,
76561197980388693,Über Winfrey,https://steamcommunity.com/id/Luigimariogmod/,Sun Jan 15 16:52:53 2006,United States,Texas,Liberty
76561197981221605,Boojangles,https://steamcommunity.com/profiles/76561197981221605/,Mon Feb 27 19:24:45 2006,United States,Texas,
76561197981256417,Glavinsolo -U-,https://steamcommunity.com/id/Glavinsolo/,,,,
76561197982202265,Talauna,https://steamcommunity.com/id/Talauna/,Fri Apr 21 23:58:17 2006,United States,Colorado,​Thornton​
76561197982355893,Mydrivec,https://steamcommunity.com/id/mydrivec/,Sun Apr 30 21:24:00 2006,United States,,
76561197982449156,Entity,https://steamcommunity.com/id/entity/,Thu May  4 07:31:12 2006,,,
76561197983122998,Balemur,https://steamcommunity.com/id/Rukoban/,,,,
76561197983805463,DanTheMan5606,https://steamcommunity.com/id/dantheman5606/,Thu Jul 20 19:16:17 2006,United States,Idaho,Boise
76561197984022398,|KART| Ezekel,https://steamcommunity.com/profiles/76561197984022398/,Sun Jul 30 07:36:13 2006,United Kingdom (Great Britain),"London, City of",
76561197984107571,RaMa LaMa DingsBums,https://steamcommunity.com/id/badi92/,Sat Aug  5 15:27:03 2006,Germany,​Niedersachsen​,Schwanewede
76561197984622801,✐!nv4s!0n,https://steamcommunity.com/id/dead4soul/,,,,
76561197984674475,Joonipooperoni,https://steamcommunity.com/id/Joonipoo/,Sat Sep  2 20:33:55 2006,United States,,
76561197984734596,Nightbox,https://steamcommunity.com/id/nightbox/,Sun Sep  3 02:56:49 2006,Romania,Constanta,Constanta
76561197984736199,Jambi,https://steamcommunity.com/profiles/76561197984736199/,,,,
76561197985454791,mike,https://steamcommunity.com/id/mikeb5/,,,,
76561197985544219,Reverend Puck (Mack),https://steamcommunity.com/id/thereverendpuck/,Tue Oct 17 15:42:22 2006,United States,Arizona,Phoenix
76561197986237693,2 turtle traumahounds -V-,https://steamcommunity.com/id/skinny40a/,Tue Nov 21 18:29:00 2006,United States,,
76561197986820644,PittsburghDP,https://steamcommunity.com/id/PittsburghDP/,Sat Dec 16 23:03:56 2006,United States,Pennsylvania,Pittsburgh
76561197987038347,Lopper,https://steamcommunity.com/profiles/76561197987038347/,Tue Dec 26 20:14:02 2006,,,
76561197987526681,ApostleDisciple,https://steamcommunity.com/profiles/76561197987526681/,Mon Jan 15 15:19:11 2007,United States,,
76561197987819599,asherkin,https://steamcommunity.com/id/asherkin/,Mon Jan 29 09:30:58 2007,United Kingdom (Great Britain),"London, City of",
76561197987853488,FelixCulpa,https://steamcommunity.com/id/tonyharding/,Sun Jan 28 03:56:53 2007,Sweden,,
76561197987974646,Bophus -V-,https://steamcommunity.com/id/Bophus/,,,,
76561197988052879,Tim 'YM' Johnson,https://steamcommunity.com/id/Y_M/,Fri Feb  9 13:43:43 2007,,,
76561197988167485,Evilpeяsoи,https://steamcommunity.com/id/godly/,,,,
76561197988426979,('')(=^.^=)(''),https://steamcommunity.com/id/asciicatface/,Mon Feb 26 20:04:18 2007,,,
76561197988643036,mr.Gr!mm -V-,https://steamcommunity.com/id/xr018/,Tue Mar  6 17:14:38 2007,United States,Texas,
76561197988790240,Inflikted,https://steamcommunity.com/id/Inflikted/,Wed Mar 14 11:52:53 2007,United States,Illinois,Champaign
76561197988840641,AnAkkk,https://steamcommunity.com/id/t0m1337/,,,,
76561197989504591,blah,https://steamcommunity.com/profiles/76561197989504591/,Mon Apr 23 23:55:12 2007,United States,Washington,Seattle
76561197989728462,Jill,https://steamcommunity.com/id/tehjill/,Wed May  2 06:32:18 2007,United States,Washington,Bellevue
76561197989920388,Cauvin,https://steamcommunity.com/id/Cauvin/,Sat May 12 21:18:44 2007,United States,Texas,
76561197990128341,leegund -V-,https://steamcommunity.com/profiles/76561197990128341/,Mon May 28 13:12:26 2007,United Kingdom (Great Britain),,
76561197990191964,Itto,https://steamcommunity.com/id/Itto_ogami/,Mon May 28 07:24:31 2007,United States,Texas,
76561197990416387,Matt,https://steamcommunity.com/id/lordmatthoffman/,Sun Jun 10 11:42:38 2007,United States,California,
76561197990705887,Rifleman71 -V-,https://steamcommunity.com/id/Rifleman71/,Sun Jun 24 03:37:22 2007,United States,Ohio,
76561197990914697,Lethe,https://steamcommunity.com/id/wiuxo/,Tue Jul  3 11:29:12 2007,,,
76561197990967988,G.I. Jew,https://steamcommunity.com/id/Artman12/,Mon Jul  2 16:59:00 2007,,,
76561197991036167,Michael the Narwhal 8-5,https://steamcommunity.com/id/mtnarwhal/,Sun Jul  8 12:39:23 2007,,,
76561197991114623,Schadenfreude,https://steamcommunity.com/id/Counselord/,,,,
76561197991667741,Skynet,https://steamcommunity.com/id/anarchyd34th/,Mon Aug  6 15:17:30 2007,United States,Florida,
76561197992057619,-VG- Stimp,https://steamcommunity.com/profiles/76561197992057619/,Thu Aug 23 22:12:30 2007,United States,California,
76561197992111584,bl4nk.j2,https://steamcommunity.com/id/bl4nk/,Thu Aug 23 13:18:11 2007,United States,,
76561197992323204,Krumpy,https://steamcommunity.com/id/aidannn/,Sat Sep  1 11:16:28 2007,Australia,Queensland,Brisbane
76561197992863971,Freakazoid,https://steamcommunity.com/id/Freakazoid117/,,,,
76561197992972722,GRiMm -V-,https://steamcommunity.com/id/hunttherock/,Fri Sep 28 22:37:39 2007,United States,,
76561197993138148,Ғђ ▫ Raith,https://steamcommunity.com/id/-Unrequited/,Sat Oct  6 04:18:07 2007,United States,California,
76561197993236549,That's Not Tobacco,https://steamcommunity.com/id/jamieplucinski/,Thu Oct 11 17:58:32 2007,Canada,Ontario,Toronto
76561197993318017,Crazed Lumberjack,https://steamcommunity.com/id/crazedlumberjack/,Sun Oct 14 00:41:41 2007,Canada,Ontario,Waterloo
76561197993409050,Larlar,https://steamcommunity.com/id/Larlar/,Mon Oct 15 04:02:41 2007,United States,California,
76561197993484618,mentaldemise[ᶠᶸᶜᵏᵧₒᵤ],https://steamcommunity.com/id/mentaldemise/,Wed Oct 17 17:26:14 2007,United States,Michigan,
76561197993513760,Gran PC,https://steamcommunity.com/id/granpc/,,,,
76561197993578179,ScREaM,https://steamcommunity.com/id/KSA_ScREaM/,Mon Oct 22 10:54:27 2007,Saudi Arabia,Ar Riyad,Riyadh
76561197993700362,MilkyMommy,https://steamcommunity.com/profiles/76561197993700362/,Wed Oct 24 18:49:19 2007,,,
76561197993713759,Alex,https://steamcommunity.com/profiles/76561197993713759/,Sat Oct 27 09:59:20 2007,Taiwan,T'ai-pei,Taipei
76561197993756615,CreamPuff,https://steamcommunity.com/profiles/76561197993756615/,Sun Oct 28 15:22:04 2007,United States,Tennessee,La Vergne
76561197993812563,Karina Ferrer,https://steamcommunity.com/id/karinaferrer/,Tue Oct 30 18:38:42 2007,,,
76561197993878940,Kylig,https://steamcommunity.com/id/kylig/,Wed Oct 31 10:38:50 2007,Sweden,Stockholms Lan,Stockholm
76561197994227292,jack torvall,https://steamcommunity.com/id/torvall/,Wed Nov 14 04:04:01 2007,United States,Nebraska,
76561197994385888,pach,https://steamcommunity.com/id/cnbpach/,Tue Nov 20 23:35:28 2007,United States,Texas,
76561197994406605,Toonker {NPG},https://steamcommunity.com/profiles/76561197994406605/,Sat Nov 24 01:59:56 2007,United States,,
76561197994570195,« ₯ » Angry Baby,https://steamcommunity.com/profiles/76561197994570195/,,,,
76561197994636988,Cindafnrella,https://steamcommunity.com/id/cindafnrela/,,,,
76561197994828703,Wizardry -V-,https://steamcommunity.com/profiles/76561197994828703/,,,,
76561197995252635,Cavain -V-,https://steamcommunity.com/id/cavain/,,,,
76561197995290409,homeless,https://steamcommunity.com/id/homelesss/,Fri Dec 28 05:55:53 2007,United States,New York,
76561197995363838,Cheddar,https://steamcommunity.com/id/NerdGuy/,,,,
76561197995386941,Jingle Bina -V-,https://steamcommunity.com/profiles/76561197995386941/,,,,
76561197995632197,Jagdpanther -V-,https://steamcommunity.com/id/Jagdpanther_-V-/,Tue Jan  8 22:41:12 2008,United States,,
76561197995759154,Vita,https://steamcommunity.com/id/TakerOfVita/,Fri Jan 11 22:33:13 2008,,,
76561197995929975,farmermatt,https://steamcommunity.com/profiles/76561197995929975/,Sat Jan 19 20:45:38 2008,United States,New York,Utica
76561197995932844,Kaleb -V-,https://steamcommunity.com/id/kaleb2482/,Fri Jan 18 14:26:47 2008,United States,,
76561197996336779,Scrilla,https://steamcommunity.com/profiles/76561197996336779/,Mon Feb  4 21:50:43 2008,United States,,
76561197996456863,Puzzle Plate,https://steamcommunity.com/id/puzzleplate/,Sat Feb  9 19:52:19 2008,United States,Arizona,Phoenix
76561197996466638,Doug,https://steamcommunity.com/profiles/76561197996466638/,,,,
76561197997094794,anne,https://steamcommunity.com/id/annep/,Wed Mar  5 21:58:37 2008,United States,Wisconsin,
76561197997452777,Napalm,https://steamcommunity.com/profiles/76561197997452777/,,,,
76561197997611859,Beans™,https://steamcommunity.com/id/Bean9661/,,,,
76561197997701057,Techbot,https://steamcommunity.com/id/Techbot/,Wed Apr  2 12:30:22 2008,Germany,Baden-Württemberg​,
76561197998088380,=DiG= Doorman,https://steamcommunity.com/id/secretdoorman/,,,,
76561197998194651,twitch.tv/sqztoy,https://steamcommunity.com/id/f34rth3N3rDY0n35/,,,,
76561197998258462,Meshuggah,https://steamcommunity.com/profiles/76561197998258462/,Sat Apr 26 16:06:28 2008,Israel,,
76561197998348375,Doobie † -V-,https://steamcommunity.com/profiles/76561197998348375/,Sat May  3 02:21:48 2008,,,
76561197998419054,BUST WOOOOOOLF,https://steamcommunity.com/id/4863540491632085/,Sat May  3 21:46:59 2008,United States,,
76561197998477656,Hannah.Montana™,https://steamcommunity.com/id/Manders/,,,,
76561197998589073,Wireless -V-,https://steamcommunity.com/profiles/76561197998589073/,Thu May 15 02:59:52 2008,United States,Massachusetts,Boston
76561197998699062,Zaracen,https://steamcommunity.com/id/Zaracen/,Sat May 17 20:44:26 2008,,,
76561197998785719,Castorre,https://steamcommunity.com/id/sirpew/,Sat May 24 01:31:43 2008,,,
76561197998806720,Zucc Griffith,https://steamcommunity.com/id/H44WP/,Thu May 22 19:24:13 2008,United States,Texas,Southlake
76561197999124962,Crusher,https://steamcommunity.com/id/JRcrusher/,Fri Jun  6 13:15:16 2008,United States,Texas,Fort Worth
76561197999405333,FryHyde,https://steamcommunity.com/id/FryHyde/,Sat Jun 21 11:15:01 2008,United States,,
76561197999730196,|TV| Sardukar1 -V-,https://steamcommunity.com/profiles/76561197999730196/,Fri Jul  4 15:10:37 2008,,,
76561197999746376,twitch.tv/djslate,https://steamcommunity.com/id/n30hybr1d/,Sat Jul  5 10:28:13 2008,United States,Nevada,Las Vegas
76561197999783957,Yertle The Turtle,https://steamcommunity.com/id/yertletheturtle87/,Wed Jul  9 08:41:58 2008,Netherlands,,
76561197999796562,Definitely Has A Grenade,https://steamcommunity.com/id/KonamiNami/,Mon Jul  7 15:08:04 2008,United States,California,Livermore
76561198000082194,PsychoPenguin,https://steamcommunity.com/profiles/76561198000082194/,Mon Jul 21 16:18:37 2008,United States,Ohio,Columbus
76561198000127484,Toha Hoovy Industries,https://steamcommunity.com/profiles/76561198000127484/,Wed Jul 23 23:32:57 2008,Canada,,
76561198000325776,IKK | Enoch -V-,https://steamcommunity.com/id/IKK_enoch_V/,Sat Aug  2 22:11:04 2008,United States,,
76561198000643699,Reemthepro hellcase.com,https://steamcommunity.com/profiles/76561198000643699/,Wed Aug 20 15:24:43 2008,,,
76561198000719607,Ryee,https://steamcommunity.com/id/matthew409/,Sat Aug 23 20:00:03 2008,Antarctica,,
76561198000960203,Eraserhead,https://steamcommunity.com/id/suribonk/,Wed Sep  3 17:44:36 2008,Netherlands,Zuid-Holland,Delft
76561198000990482,spaghetti,https://steamcommunity.com/id/doctordelusional/,Wed Sep  3 06:33:23 2008,United States,Virginia,
76561198001095962,Ibby,https://steamcommunity.com/id/Ibbby/,,,,
76561198001113002,[TUS] King Dingus,https://steamcommunity.com/profiles/76561198001113002/,Mon Sep  8 19:17:42 2008,United States,,
76561198002761109,blue_tetris,https://steamcommunity.com/id/blue_tetris/,Sat Nov 15 19:47:28 2008,United States,Virginia,
76561198003433527,100NooBsDEad  -V-,https://steamcommunity.com/profiles/76561198003433527/,Sat Nov 29 21:14:16 2008,,,
76561198003519340,Buddhabombin.TTV,https://steamcommunity.com/id/BuddhaB/,Sun Nov 30 18:37:21 2008,United States,Nevada,Reno
76561198004663246,CelestialSamurai,https://steamcommunity.com/id/haywyre580/,,,,
76561198004747363,bellerophon,https://steamcommunity.com/profiles/76561198004747363/,Sat Jan  3 03:07:18 2009,United States,Illinois,Champaign
76561198005913551,|TV| R0GU3 biscuit,https://steamcommunity.com/profiles/76561198005913551/,Wed Feb  4 18:20:01 2009,United States,New York,
76561198007042683,niaiserie,https://steamcommunity.com/id/niaiserie/,Sat Feb 28 15:41:42 2009,,,
76561198007316074,Kay Turner,https://steamcommunity.com/id/kay_turner13/,Thu Mar  5 00:42:29 2009,United States,Washington,Seattle
76561198008460827,NachttOwl,https://steamcommunity.com/id/pleasestandby/,Mon Mar 30 16:17:02 2009,United States,,
76561198009309909,ProtoBender,https://steamcommunity.com/id/protobender/,Fri Apr 24 21:19:50 2009,United States,New York,New York
76561198009651525,Etherelian,https://steamcommunity.com/id/76561198009651525/,,,,
76561198010015636,Jacques Strapp,https://steamcommunity.com/profiles/76561198010015636/,,,,
76561198010314894,Fronan,https://steamcommunity.com/id/Afronanny/,Sun May 24 21:23:16 2009,United States,Maryland,Baltimore
76561198010502244,Voli,https://steamcommunity.com/id/volitudo/,Sun May 31 03:51:29 2009,,,
76561198010691421,[ICE^3] Frozen -V-,https://steamcommunity.com/profiles/76561198010691421/,Sun Jun  7 10:24:08 2009,United States,Virginia,
76561198011297444,мαlιgησ™,https://steamcommunity.com/id/xMaligno/,Wed Jun 24 15:45:14 2009,,,
76561198011858175,Skibur,https://steamcommunity.com/id/Skibur1/,,,,
76561198011860276,Mr. Blood™,https://steamcommunity.com/id/l3l00dFl4r3/,Sun Jul 12 19:30:49 2009,United States,Ohio,Middletown
76561198012215080,N8,https://steamcommunity.com/id/NateDunford/,Fri Jul 24 19:56:40 2009,Canada,British Columbia,Victoria
76561198013465404,VenomousFangs,https://steamcommunity.com/profiles/76561198013465404/,,,,
76561198013491904,paprika,https://steamcommunity.com/profiles/76561198013491904/,Sun Sep  6 20:59:27 2009,United States,Texas,Austin
76561198013564264,Avail,https://steamcommunity.com/profiles/76561198013564264/,Wed Sep  9 15:31:02 2009,,,
76561198016687399,Dexeldragon,https://steamcommunity.com/id/Dexeldragon/,Sat Nov 21 22:23:24 2009,United States,,
76561198017387638,Nova,https://steamcommunity.com/id/novaxzx/,Tue Dec  1 23:30:27 2009,United States,California,
76561198017749077,nick913,https://steamcommunity.com/profiles/76561198017749077/,Thu Dec 10 00:05:19 2009,United States,California,
76561198018033330,monkey,https://steamcommunity.com/id/monkeys2nd/,Mon Dec 14 08:23:55 2009,United States,New Jersey,
76561198019273666,"NINJA ""AH FUCK""",https://steamcommunity.com/profiles/76561198019273666/,,,,
76561198019740056,Star Angel,https://steamcommunity.com/id/GamerGirl86/,,,,
76561198019950004,Ғђ ▫ BraveNoob,https://steamcommunity.com/id/NoobBrave/,,,,
76561198020205175,Elminster,https://steamcommunity.com/profiles/76561198020205175/,Sat Jan 23 10:48:36 2010,Ukraine,Kyyivs'ka Oblast',Kiev
76561198020231347,Arrow,https://steamcommunity.com/profiles/76561198020231347/,Sat Jan 23 20:11:49 2010,United States,Washington,Tumwater
76561198020392141,星眸,https://steamcommunity.com/profiles/76561198020392141/,Wed Jan 27 15:37:17 2010,,,
76561198020880973,Fibonacci,https://steamcommunity.com/id/Fibonacci1123/,Sun Feb  7 13:22:27 2010,United States,California,Sacramento
76561198022209856,СИНХРОФАЗОТРОН,https://steamcommunity.com/id/426722668/,Tue Mar  9 13:20:00 2010,Ukraine,Kyyiv,
76561198023549666,Fubs,https://steamcommunity.com/id/PEN-GOO-EHN/,Tue Apr  6 00:43:44 2010,United States,California,
76561198023600619,Sub-Zero,https://steamcommunity.com/id/substract/,Wed Apr  7 22:46:22 2010,Canada,,
76561198024664531,Ladyknight,https://steamcommunity.com/id/kodybug/,,,,
76561198024978506,Ғђ ▫ Super,https://steamcommunity.com/id/superericla/,Wed May 12 17:15:58 2010,United States,,
76561198025337579,btwiN,https://steamcommunity.com/profiles/76561198025337579/,Sat May 15 09:31:58 2010,,,
76561198026729313,«¦©¤Ð¥¦»,https://steamcommunity.com/id/range4me/,Fri Jun 18 14:09:33 2010,United States,,
